Ідентифікатор тендера;Кіль-ть лотів
UA-2017-09-08-001584-c;1
UA-2017-09-08-001595-a;1
UA-2017-09-08-001596-a;1
UA-2017-09-08-001597-a;1
UA-2017-09-08-001602-c;1
UA-2017-09-08-001606-a;1
UA-2017-09-08-001606-c;1
UA-2017-09-08-001612-a;1
UA-2017-09-08-001614-a;2
UA-2017-09-08-001615-c;2
UA-2017-09-08-001617-a;1
UA-2017-09-08-001617-c;1
UA-2017-09-08-001619-c;1
UA-2017-09-08-001620-a;1
UA-2017-09-08-001620-c;1
UA-2017-09-08-001622-c;1
UA-2017-09-08-001623-c;1
UA-2017-09-08-001626-c;1
UA-2017-09-08-001627-c;1
UA-2017-09-08-001628-a;1
UA-2017-09-08-001634-a;1
UA-2017-09-08-001636-c;1
UA-2017-09-08-001639-c;1
UA-2017-09-08-001640-a;1
UA-2017-09-08-001643-c;1
UA-2017-09-08-001648-a;1
UA-2017-09-08-001651-a;1
UA-2017-09-08-001651-c;1
UA-2017-09-08-001653-c;1
UA-2017-09-08-001657-c;1
UA-2017-09-08-001658-a;1
UA-2017-09-08-001658-c;1
UA-2017-09-08-001661-a;1
UA-2017-09-08-001665-a;1
UA-2017-09-08-001665-c;1
UA-2017-09-08-001671-c;2
UA-2017-09-08-001672-c;4
UA-2017-09-08-001678-a;1
UA-2017-09-08-001680-a;1
UA-2017-09-08-001689-a;1
UA-2017-09-08-001690-a;2
UA-2017-09-08-001692-a;1
UA-2017-09-08-001693-a;1
UA-2017-09-08-001695-a;1
UA-2017-09-08-001695-c;1
UA-2017-09-08-001697-a;1
UA-2017-09-08-001699-c;1
UA-2017-09-08-001703-a;1
UA-2017-09-08-001709-c;1
UA-2017-09-08-001712-c;1
UA-2017-09-08-001721-a;1
UA-2017-09-08-001722-a;1
UA-2017-09-08-001722-c;1
UA-2017-09-08-001724-a;1
UA-2017-09-08-001727-a;1
UA-2017-09-08-001731-c;1
UA-2017-09-08-001733-c;1
UA-2017-09-08-001734-c;1
UA-2017-09-08-001736-c;1
UA-2017-09-08-001737-a;1
UA-2017-09-08-001739-a;1
UA-2017-09-08-001741-a;1
UA-2017-09-08-001741-c;1
UA-2017-09-08-001746-a;1
UA-2017-09-08-001746-c;1
UA-2017-09-08-001749-a;1
UA-2017-09-08-001751-c;1
UA-2017-09-08-001752-a;2
UA-2017-09-08-001753-c;1
UA-2017-09-08-001754-a;1
UA-2017-09-08-001755-a;1
UA-2017-09-08-001761-a;2
UA-2017-09-08-001765-a;1
UA-2017-09-08-001767-a;1
UA-2017-09-08-001771-c;1
UA-2017-09-08-001772-a;1
UA-2017-09-08-001774-a;1
UA-2017-09-08-001781-c;1
UA-2017-09-08-001787-a;1
UA-2017-09-08-001789-c;1
UA-2017-09-08-001793-a;1
UA-2017-09-08-001794-a;1
UA-2017-09-08-001795-a;1
UA-2017-09-08-001798-a;1
UA-2017-09-08-001801-a;1
UA-2017-09-08-001802-a;1
UA-2017-09-08-001802-c;1
UA-2017-09-08-001805-c;1
UA-2017-09-08-001806-c;1
UA-2017-09-08-001807-a;1
UA-2017-09-08-001809-c;1
UA-2017-09-08-001812-c;1
UA-2017-09-08-001815-a;1
UA-2017-09-08-001815-c;1
UA-2017-09-08-001821-a;1
UA-2017-09-08-001822-a;1
UA-2017-09-08-001826-a;1
UA-2017-09-08-001828-c;1
UA-2017-09-08-001830-a;1
UA-2017-09-08-001830-c;4
UA-2017-09-08-001831-c;1
UA-2017-09-08-001833-c;1
UA-2017-09-08-001839-c;1
UA-2017-09-08-001840-a;1
UA-2017-09-08-001841-c;1
UA-2017-09-08-001859-c;1
UA-2017-09-08-001873-c;1
UA-2017-09-08-001874-c;1
UA-2017-09-08-001879-c;1
UA-2017-09-08-001886-c;1
UA-2017-09-08-001887-c;1
UA-2017-09-08-001903-c;1
UA-2017-09-08-001915-c;1
UA-2017-09-08-001917-c;1
UA-2017-09-08-001919-c;1
UA-2017-09-08-001930-c;1
UA-2017-09-08-001931-c;1
UA-2017-09-08-001939-c;1
UA-2017-09-08-001942-c;1
UA-2017-09-08-001944-c;2
UA-2017-09-08-001946-c;1
UA-2017-09-08-001947-c;1
UA-2017-09-08-001949-c;1
UA-2017-09-08-001951-c;1
UA-2017-09-08-001959-c;1
UA-2017-09-08-001962-c;3
UA-2017-09-08-001963-c;1
UA-2017-09-08-001966-c;1
UA-2017-09-08-001972-c;1
UA-2017-09-08-001975-c;1
UA-2017-09-08-001979-c;7
UA-2017-09-08-001991-c;1
UA-2017-09-08-001992-c;1
UA-2017-09-08-001995-c;1
UA-2017-09-08-002000-c;1
UA-2017-09-08-002003-c;1
UA-2017-09-08-002009-c;1
UA-2017-09-08-002010-c;1
UA-2017-09-08-002021-c;1
UA-2017-09-08-002022-c;1
UA-2017-09-08-002024-c;1
UA-2017-09-08-002026-c;1
UA-2017-09-08-002035-c;1
UA-2017-09-08-002038-c;1
UA-2017-09-08-002042-c;1
UA-2017-09-08-002043-c;1
UA-2017-09-08-002047-c;1
UA-2017-09-08-002053-c;1
UA-2017-09-08-002055-c;1
UA-2017-09-08-002056-c;1
UA-2017-09-08-002057-c;1
UA-2017-09-08-002061-c;1
UA-2017-09-08-002062-c;1
UA-2017-09-08-002070-c;1
UA-2017-09-08-002071-c;1
UA-2017-09-08-002073-c;1
UA-2017-09-08-002077-c;1
UA-2017-09-08-002078-c;2
UA-2017-09-08-002081-c;1
UA-2017-09-08-002088-c;1
UA-2017-09-08-002093-c;1
UA-2017-09-08-002094-c;1
UA-2017-09-08-002104-c;1
UA-2017-09-08-002106-c;1
UA-2017-09-08-002108-c;1
UA-2017-09-08-002111-c;1
UA-2017-09-08-002115-c;1
UA-2017-09-08-002116-c;1
UA-2017-09-08-002117-c;1
UA-2017-09-08-002118-c;1
UA-2017-09-08-002121-c;1
UA-2017-09-08-002125-c;1
UA-2017-09-08-002133-c;1
UA-2017-09-08-002136-c;1
UA-2017-09-08-002137-c;1
UA-2017-09-08-002148-c;1
UA-2017-09-08-002156-c;2
UA-2017-09-08-002171-c;1
UA-2017-09-08-002174-c;1
UA-2017-09-08-002181-c;1
UA-2017-09-08-002185-c;1
UA-2017-09-08-002197-c;1
UA-2017-09-08-002211-c;1
UA-2017-09-08-002214-c;1
UA-2017-09-08-002216-c;1
UA-2017-09-08-002218-c;1
UA-2017-09-08-002220-c;1
UA-2017-09-08-002229-c;1
UA-2017-09-08-002235-c;1
UA-2017-09-08-002238-c;1
UA-2017-09-08-002241-c;1
UA-2017-09-08-002242-c;1
UA-2017-09-08-002244-c;2
UA-2017-09-08-002246-c;1
UA-2017-09-08-002248-c;1
UA-2017-09-08-002249-c;1
UA-2017-09-08-002250-c;1
UA-2017-09-08-002251-c;1
UA-2017-09-08-002252-c;1
UA-2017-09-08-002253-c;1
UA-2017-09-08-002263-c;1
UA-2017-09-08-002264-c;1
UA-2017-09-08-002272-c;1
UA-2017-09-09-000007-c;1
UA-2017-09-09-000016-c;1
UA-2017-09-09-000017-c;1
UA-2017-09-09-000020-c;1
UA-2017-09-09-000022-a;1
UA-2017-09-09-000023-a;1
UA-2017-09-09-000029-c;1
UA-2017-09-09-000030-c;1
UA-2017-09-09-000031-c;1
UA-2017-09-09-000034-c;1
UA-2017-09-09-000035-a;3
UA-2017-09-09-000042-c;1
UA-2017-09-09-000048-c;1
UA-2017-09-09-000055-c;2
UA-2017-09-09-000056-c;1
UA-2017-09-09-000057-c;1
UA-2017-09-09-000059-c;4
UA-2017-09-09-000064-c;1
UA-2017-09-10-000001-c;1
UA-2017-09-10-000002-c;1
UA-2017-09-10-000036-c;1
UA-2017-09-10-000041-a;1
UA-2017-09-10-000043-a;1
UA-2017-09-10-000043-c;1
UA-2017-09-10-000044-c;1
UA-2017-09-10-000045-a;1
UA-2017-09-10-000046-c;1
UA-2017-09-11-000007-a;1
UA-2017-09-11-000008-a;1
UA-2017-09-11-000009-a;1
UA-2017-09-11-000010-a;1
UA-2017-09-11-000020-c;1
UA-2017-09-11-000024-c;8
UA-2017-09-11-000026-c;1
UA-2017-09-11-000027-c;1
UA-2017-09-11-000030-a;1
UA-2017-09-11-000030-c;1
UA-2017-09-11-000036-a;6
UA-2017-09-11-000038-a;1
UA-2017-09-11-000044-c;8
UA-2017-09-11-000046-c;1
UA-2017-09-11-000059-c;1
UA-2017-09-11-000060-a;1
UA-2017-09-11-000064-a;1
UA-2017-09-11-000066-a;1
UA-2017-09-11-000069-c;1
UA-2017-09-11-000076-a;10
UA-2017-09-11-000076-c;1
UA-2017-09-11-000087-a;1
UA-2017-09-11-000087-c;1
UA-2017-09-11-000114-a;3
UA-2017-09-11-000115-c;1
UA-2017-09-11-000127-a;1
UA-2017-09-11-000132-a;1
UA-2017-09-11-000135-c;1
UA-2017-09-11-000152-c;1
UA-2017-09-11-000164-a;1
UA-2017-09-11-000171-c;1
UA-2017-09-11-000174-c;2
UA-2017-09-11-000175-c;1
UA-2017-09-11-000187-a;1
UA-2017-09-11-000193-c;1
UA-2017-09-11-000195-c;1
UA-2017-09-11-000203-c;1
UA-2017-09-11-000204-a;1
UA-2017-09-11-000218-c;1
UA-2017-09-11-000219-c;1
UA-2017-09-11-000221-c;1
UA-2017-09-11-000224-a;3
UA-2017-09-11-000226-a;1
UA-2017-09-11-000230-c;1
UA-2017-09-11-000236-a;1
UA-2017-09-11-000238-c;1
UA-2017-09-11-000240-a;1
UA-2017-09-11-000252-a;1
UA-2017-09-11-000255-a;1
UA-2017-09-11-000255-c;1
UA-2017-09-11-000260-c;1
UA-2017-09-11-000270-a;1
UA-2017-09-11-000273-c;1
UA-2017-09-11-000276-c;1
UA-2017-09-11-000285-a;1
UA-2017-09-11-000286-a;1
UA-2017-09-11-000293-a;1
UA-2017-09-11-000300-a;1
UA-2017-09-11-000300-c;1
UA-2017-09-11-000306-a;1
UA-2017-09-11-000312-a;1
UA-2017-09-11-000313-c;1
UA-2017-09-11-000319-a;1
UA-2017-09-11-000323-a;1
UA-2017-09-11-000323-c;1
UA-2017-09-11-000338-a;2
UA-2017-09-11-000339-a;1
UA-2017-09-11-000346-c;1
UA-2017-09-11-000353-a;1
UA-2017-09-11-000353-c;1
UA-2017-09-11-000362-c;1
UA-2017-09-11-000383-a;1
UA-2017-09-11-000387-a;1
UA-2017-09-11-000387-c;3
UA-2017-09-11-000388-a;1
UA-2017-09-11-000391-a;1
UA-2017-09-11-000400-a;1
UA-2017-09-11-000402-c;1
UA-2017-09-11-000408-a;1
UA-2017-09-11-000411-a;1
UA-2017-09-11-000413-a;1
UA-2017-09-11-000418-a;1
UA-2017-09-11-000424-c;3
UA-2017-09-11-000429-c;1
UA-2017-09-11-000437-c;1
UA-2017-09-11-000441-c;1
UA-2017-09-11-000446-a;1
UA-2017-09-11-000449-a;1
UA-2017-09-11-000459-a;2
UA-2017-09-11-000471-c;1
UA-2017-09-11-000481-a;1
UA-2017-09-11-000484-a;1
UA-2017-09-11-000486-a;1
UA-2017-09-11-000491-a;1
UA-2017-09-11-000491-c;1
UA-2017-09-11-000509-c;1
UA-2017-09-11-000512-a;1
UA-2017-09-11-000512-c;1
UA-2017-09-11-000517-c;1
UA-2017-09-11-000530-a;1
UA-2017-09-11-000533-a;1
UA-2017-09-11-000536-c;1
UA-2017-09-11-000537-c;1
UA-2017-09-11-000542-a;1
UA-2017-09-11-000543-a;1
UA-2017-09-11-000547-a;1
UA-2017-09-11-000556-c;1
UA-2017-09-11-000558-a;1
UA-2017-09-11-000562-a;1
UA-2017-09-11-000563-c;1
UA-2017-09-11-000566-a;1
UA-2017-09-11-000567-a;1
UA-2017-09-11-000568-a;1
UA-2017-09-11-000570-a;2
UA-2017-09-11-000573-c;1
UA-2017-09-11-000578-c;2
UA-2017-09-11-000580-c;1
UA-2017-09-11-000582-c;1
UA-2017-09-11-000585-a;1
UA-2017-09-11-000587-c;1
UA-2017-09-11-000602-c;1
UA-2017-09-11-000606-a;1
UA-2017-09-11-000607-c;1
UA-2017-09-11-000620-a;1
UA-2017-09-11-000625-c;1
UA-2017-09-11-000626-c;1
UA-2017-09-11-000628-c;1
UA-2017-09-11-000636-a;1
UA-2017-09-11-000637-c;3
UA-2017-09-11-000645-c;1
UA-2017-09-11-000651-c;1
UA-2017-09-11-000653-a;1
UA-2017-09-11-000655-a;1
UA-2017-09-11-000660-a;1
UA-2017-09-11-000661-a;3
UA-2017-09-11-000674-a;1
UA-2017-09-11-000678-a;1
UA-2017-09-11-000684-a;1
UA-2017-09-11-000687-a;1
UA-2017-09-11-000695-c;1
UA-2017-09-11-000699-c;1
UA-2017-09-11-000707-a;1
UA-2017-09-11-000708-c;1
UA-2017-09-11-000710-a;1
UA-2017-09-11-000718-a;1
UA-2017-09-11-000719-a;1
UA-2017-09-11-000722-c;1
UA-2017-09-11-000731-a;2
UA-2017-09-11-000733-a;1
UA-2017-09-11-000734-a;1
UA-2017-09-11-000739-c;1
UA-2017-09-11-000746-a;1
UA-2017-09-11-000747-c;1
UA-2017-09-11-000751-c;1
UA-2017-09-11-000753-a;1
UA-2017-09-11-000758-c;2
UA-2017-09-11-000759-c;1
UA-2017-09-11-000760-c;1
UA-2017-09-11-000763-c;1
UA-2017-09-11-000768-a;1
UA-2017-09-11-000770-a;1
UA-2017-09-11-000771-c;1
UA-2017-09-11-000779-c;1
UA-2017-09-11-000784-a;2
UA-2017-09-11-000787-c;1
UA-2017-09-11-000790-a;1
UA-2017-09-11-000802-c;1
UA-2017-09-11-000806-c;1
UA-2017-09-11-000807-a;1
UA-2017-09-11-000810-a;1
UA-2017-09-11-000811-a;1
UA-2017-09-11-000813-a;1
UA-2017-09-11-000814-a;11
UA-2017-09-11-000822-c;1
UA-2017-09-11-000828-a;1
UA-2017-09-11-000829-c;1
UA-2017-09-11-000830-a;1
UA-2017-09-11-000831-c;1
UA-2017-09-11-000836-a;1
UA-2017-09-11-000839-c;1
UA-2017-09-11-000845-a;1
UA-2017-09-11-000851-c;1
UA-2017-09-11-000852-a;1
UA-2017-09-11-000852-c;1
UA-2017-09-11-000855-c;1
UA-2017-09-11-000867-c;1
UA-2017-09-11-000868-a;1
UA-2017-09-11-000884-a;2
UA-2017-09-11-000886-c;2
UA-2017-09-11-000887-c;2
UA-2017-09-11-000896-a;1
UA-2017-09-11-000897-c;1
UA-2017-09-11-000911-c;1
UA-2017-09-11-000913-c;1
UA-2017-09-11-000918-a;1
UA-2017-09-11-000921-a;1
UA-2017-09-11-000923-c;1
UA-2017-09-11-000932-a;1
UA-2017-09-11-000937-c;1
UA-2017-09-11-000961-a;1
UA-2017-09-11-000970-a;1
UA-2017-09-11-000971-c;1
UA-2017-09-11-000985-a;6
UA-2017-09-11-000988-c;1
UA-2017-09-11-000993-c;2
UA-2017-09-11-000995-c;1
UA-2017-09-11-000999-a;1
UA-2017-09-11-001002-c;1
UA-2017-09-11-001004-c;1
UA-2017-09-11-001005-c;1
UA-2017-09-11-001007-c;1
UA-2017-09-11-001008-c;1
UA-2017-09-11-001012-a;1
UA-2017-09-11-001017-a;1
UA-2017-09-11-001019-c;1
UA-2017-09-11-001020-c;1
UA-2017-09-11-001023-c;1
UA-2017-09-11-001026-c;1
UA-2017-09-11-001028-a;1
UA-2017-09-11-001028-c;1
UA-2017-09-11-001029-c;1
UA-2017-09-11-001031-a;1
UA-2017-09-11-001045-a;1
UA-2017-09-11-001047-c;1
UA-2017-09-11-001049-c;3
UA-2017-09-11-001057-a;1
UA-2017-09-11-001060-a;1
UA-2017-09-11-001066-c;1
UA-2017-09-11-001067-c;1
UA-2017-09-11-001069-c;1
UA-2017-09-11-001071-c;1
UA-2017-09-11-001077-c;1
UA-2017-09-11-001082-a;1
UA-2017-09-11-001084-c;1
UA-2017-09-11-001085-a;1
UA-2017-09-11-001086-a;1
UA-2017-09-11-001094-a;1
UA-2017-09-11-001094-c;1
UA-2017-09-11-001098-c;1
UA-2017-09-11-001100-c;1
UA-2017-09-11-001102-a;3
UA-2017-09-11-001103-a;1
UA-2017-09-11-001103-c;1
UA-2017-09-11-001108-c;1
UA-2017-09-11-001113-c;1
UA-2017-09-11-001116-a;1
UA-2017-09-11-001126-c;1
UA-2017-09-11-001128-a;1
UA-2017-09-11-001128-c;1
UA-2017-09-11-001136-c;2
UA-2017-09-11-001143-a;1
UA-2017-09-11-001143-c;1
UA-2017-09-11-001146-c;1
UA-2017-09-11-001148-a;1
UA-2017-09-11-001150-c;1
UA-2017-09-11-001167-c;1
UA-2017-09-11-001168-a;1
UA-2017-09-11-001172-a;5
UA-2017-09-11-001174-c;2
UA-2017-09-11-001177-c;1
UA-2017-09-11-001191-c;1
UA-2017-09-11-001193-a;1
UA-2017-09-11-001194-a;1
UA-2017-09-11-001198-a;1
UA-2017-09-11-001199-a;1
UA-2017-09-11-001203-c;1
UA-2017-09-11-001204-a;1
UA-2017-09-11-001205-a;1
UA-2017-09-11-001212-c;1
UA-2017-09-11-001213-a;1
UA-2017-09-11-001216-a;4
UA-2017-09-11-001223-c;3
UA-2017-09-11-001224-a;1
UA-2017-09-11-001226-c;1
UA-2017-09-11-001229-a;1
UA-2017-09-11-001230-c;1
UA-2017-09-11-001232-a;1
UA-2017-09-11-001239-c;1
UA-2017-09-11-001247-c;1
UA-2017-09-11-001260-a;1
UA-2017-09-11-001265-c;1
UA-2017-09-11-001266-c;1
UA-2017-09-11-001269-a;1
UA-2017-09-11-001279-a;1
UA-2017-09-11-001284-c;1
UA-2017-09-11-001292-c;1
UA-2017-09-11-001298-c;1
UA-2017-09-11-001302-a;1
UA-2017-09-11-001302-c;1
UA-2017-09-11-001303-c;1
UA-2017-09-11-001304-a;1
UA-2017-09-11-001306-c;1
UA-2017-09-11-001311-a;1
UA-2017-09-11-001315-a;1
UA-2017-09-11-001319-a;1
UA-2017-09-11-001319-c;1
UA-2017-09-11-001320-a;3
UA-2017-09-11-001320-c;1
UA-2017-09-11-001330-c;1
UA-2017-09-11-001331-a;1
UA-2017-09-11-001336-a;1
UA-2017-09-11-001337-a;1
UA-2017-09-11-001338-c;1
UA-2017-09-11-001340-a;2
UA-2017-09-11-001342-c;1
UA-2017-09-11-001346-a;1
UA-2017-09-11-001350-c;1
UA-2017-09-11-001352-c;1
UA-2017-09-11-001354-a;1
UA-2017-09-11-001357-c;1
UA-2017-09-11-001360-c;1
UA-2017-09-11-001363-a;1
UA-2017-09-11-001366-a;1
UA-2017-09-11-001366-c;1
UA-2017-09-11-001378-a;1
UA-2017-09-11-001391-a;1
UA-2017-09-11-001393-a;1
UA-2017-09-11-001394-c;1
UA-2017-09-11-001397-a;1
UA-2017-09-11-001399-a;1
UA-2017-09-11-001412-a;1
UA-2017-09-11-001412-c;1
UA-2017-09-11-001421-c;1
UA-2017-09-11-001422-a;2
UA-2017-09-11-001424-c;1
UA-2017-09-11-001432-c;1
UA-2017-09-11-001433-c;1
UA-2017-09-11-001434-a;1
UA-2017-09-11-001437-c;1
UA-2017-09-11-001440-a;1
UA-2017-09-11-001453-c;1
UA-2017-09-11-001454-a;1
UA-2017-09-11-001454-c;1
UA-2017-09-11-001460-c;1
UA-2017-09-11-001462-a;1
UA-2017-09-11-001462-c;1
UA-2017-09-11-001465-a;1
UA-2017-09-11-001471-c;1
UA-2017-09-11-001476-a;1
UA-2017-09-11-001477-c;4
UA-2017-09-11-001483-a;1
UA-2017-09-11-001483-c;1
UA-2017-09-11-001493-a;1
UA-2017-09-11-001496-a;1
UA-2017-09-11-001498-c;1
UA-2017-09-11-001499-c;1
UA-2017-09-11-001501-a;2
UA-2017-09-11-001503-c;1
UA-2017-09-11-001507-a;1
UA-2017-09-11-001511-a;1
UA-2017-09-11-001512-a;1
UA-2017-09-11-001513-c;1
UA-2017-09-11-001516-a;1
UA-2017-09-11-001518-c;1
UA-2017-09-11-001520-c;1
UA-2017-09-11-001523-c;1
UA-2017-09-11-001525-c;2
UA-2017-09-11-001530-a;1
UA-2017-09-11-001531-c;1
UA-2017-09-11-001535-a;1
UA-2017-09-11-001538-a;1
UA-2017-09-11-001550-a;1
UA-2017-09-11-001556-a;1
UA-2017-09-11-001558-a;1
UA-2017-09-11-001562-c;1
UA-2017-09-11-001564-a;1
UA-2017-09-11-001568-c;1
UA-2017-09-11-001569-c;1
UA-2017-09-11-001578-c;1
UA-2017-09-11-001579-c;1
UA-2017-09-11-001580-c;1
UA-2017-09-11-001583-c;1
UA-2017-09-11-001585-c;1
UA-2017-09-11-001590-a;1
UA-2017-09-11-001594-c;1
UA-2017-09-11-001599-a;1
UA-2017-09-11-001611-a;2
UA-2017-09-11-001611-c;1
UA-2017-09-11-001612-c;1
UA-2017-09-11-001613-c;1
UA-2017-09-11-001618-a;1
UA-2017-09-11-001619-a;1
UA-2017-09-11-001628-c;1
UA-2017-09-11-001632-a;1
UA-2017-09-11-001637-c;1
UA-2017-09-11-001641-c;5
UA-2017-09-11-001643-c;1
UA-2017-09-11-001644-a;1
UA-2017-09-11-001648-a;3
UA-2017-09-11-001655-a;1
UA-2017-09-11-001657-c;1
UA-2017-09-11-001663-a;2
UA-2017-09-11-001665-a;1
UA-2017-09-11-001665-c;1
UA-2017-09-11-001666-a;1
UA-2017-09-11-001671-a;1
UA-2017-09-11-001672-a;1
UA-2017-09-11-001674-a;1
UA-2017-09-11-001678-c;2
UA-2017-09-11-001679-a;1
UA-2017-09-11-001680-c;1
UA-2017-09-11-001681-a;1
UA-2017-09-11-001688-a;1
UA-2017-09-11-001690-a;1
UA-2017-09-11-001691-c;1
UA-2017-09-11-001692-a;1
UA-2017-09-11-001693-c;1
UA-2017-09-11-001694-a;1
UA-2017-09-11-001695-a;1
UA-2017-09-11-001696-a;1
UA-2017-09-11-001697-a;1
UA-2017-09-11-001699-a;1
UA-2017-09-11-001700-a;5
UA-2017-09-11-001701-a;1
UA-2017-09-11-001702-a;1
UA-2017-09-11-001703-a;1
UA-2017-09-11-001703-c;1
UA-2017-09-11-001704-a;1
UA-2017-09-11-001705-a;1
UA-2017-09-11-001706-a;1
UA-2017-09-11-001706-c;1
UA-2017-09-11-001708-a;1
UA-2017-09-11-001709-c;1
UA-2017-09-11-001714-a;1
UA-2017-09-11-001716-a;1
UA-2017-09-11-001716-c;3
UA-2017-09-11-001718-c;1
UA-2017-09-11-001722-c;1
UA-2017-09-11-001726-a;1
UA-2017-09-11-001727-a;1
UA-2017-09-11-001727-c;1
UA-2017-09-11-001728-a;1
UA-2017-09-11-001728-c;1
UA-2017-09-11-001729-a;1
UA-2017-09-11-001733-a;1
UA-2017-09-11-001740-a;1
UA-2017-09-11-001742-a;1
UA-2017-09-11-001746-c;1
UA-2017-09-11-001747-c;1
UA-2017-09-11-001750-a;1
UA-2017-09-11-001759-c;1
UA-2017-09-11-001761-c;1
UA-2017-09-11-001766-c;1
UA-2017-09-11-001775-c;1
UA-2017-09-11-001791-c;1
UA-2017-09-11-001802-c;1
UA-2017-09-11-001817-c;1
UA-2017-09-11-001821-c;1
UA-2017-09-11-001823-c;1
UA-2017-09-11-001837-c;1
UA-2017-09-11-001839-c;2
UA-2017-09-11-001841-c;1
UA-2017-09-11-001847-c;2
UA-2017-09-11-001851-c;1
UA-2017-09-11-001854-c;1
UA-2017-09-11-001856-c;1
UA-2017-09-11-001859-c;1
UA-2017-09-11-001860-c;1
UA-2017-09-11-001863-c;1
UA-2017-09-11-001870-c;1
UA-2017-09-11-001884-c;1
UA-2017-09-11-001885-c;1
UA-2017-09-11-001887-c;1
UA-2017-09-11-001889-c;1
UA-2017-09-11-001891-c;1
UA-2017-09-11-001895-c;1
UA-2017-09-11-001908-c;2
UA-2017-09-11-001911-c;1
UA-2017-09-11-001916-c;1
UA-2017-09-11-001917-c;1
UA-2017-09-11-001927-c;1
UA-2017-09-11-001930-c;1
UA-2017-09-11-001933-c;1
UA-2017-09-11-001937-c;3
UA-2017-09-11-001938-c;1
UA-2017-09-11-001940-c;3
UA-2017-09-11-001943-c;1
UA-2017-09-11-001947-c;1
UA-2017-09-11-001954-c;1
UA-2017-09-11-001990-c;1
UA-2017-09-12-000015-a;1
UA-2017-09-12-000015-c;1
UA-2017-09-12-000016-c;2
UA-2017-09-12-000027-c;1
UA-2017-09-12-000029-a;1
UA-2017-09-12-000031-a;1
UA-2017-09-12-000032-a;1
UA-2017-09-12-000032-c;1
UA-2017-09-12-000039-a;1
UA-2017-09-12-000040-c;1
UA-2017-09-12-000043-c;1
UA-2017-09-12-000045-c;1
UA-2017-09-12-000049-a;1
UA-2017-09-12-000053-a;1
UA-2017-09-12-000054-a;1
UA-2017-09-12-000054-c;1
UA-2017-09-12-000058-a;1
UA-2017-09-12-000060-a;1
UA-2017-09-12-000062-c;1
UA-2017-09-12-000066-a;1
UA-2017-09-12-000070-c;1
UA-2017-09-12-000076-a;1
UA-2017-09-12-000084-c;1
UA-2017-09-12-000085-a;1
UA-2017-09-12-000086-c;1
UA-2017-09-12-000087-c;1
UA-2017-09-12-000088-c;1
UA-2017-09-12-000091-c;1
UA-2017-09-12-000092-c;1
UA-2017-09-12-000095-a;26
UA-2017-09-12-000102-c;1
UA-2017-09-12-000106-c;1
UA-2017-09-12-000109-a;1
UA-2017-09-12-000115-a;1
UA-2017-09-12-000124-c;1
UA-2017-09-12-000135-c;1
UA-2017-09-12-000138-a;2
UA-2017-09-12-000146-a;1
UA-2017-09-12-000146-c;1
UA-2017-09-12-000147-c;1
UA-2017-09-12-000151-a;1
UA-2017-09-12-000156-a;3
UA-2017-09-12-000161-c;1
UA-2017-09-12-000163-c;1
UA-2017-09-12-000165-c;1
UA-2017-09-12-000169-a;1
UA-2017-09-12-000181-a;1
UA-2017-09-12-000184-a;1
UA-2017-09-12-000187-a;1
UA-2017-09-12-000189-c;1
UA-2017-09-12-000195-c;1
UA-2017-09-12-000196-a;1
UA-2017-09-12-000197-a;1
UA-2017-09-12-000198-c;1
UA-2017-09-12-000199-c;1
UA-2017-09-12-000208-c;1
UA-2017-09-12-000209-a;1
UA-2017-09-12-000211-c;2
UA-2017-09-12-000215-a;1
UA-2017-09-12-000219-c;1
UA-2017-09-12-000222-a;1
UA-2017-09-12-000226-a;1
UA-2017-09-12-000228-c;1
UA-2017-09-12-000242-a;1
UA-2017-09-12-000244-a;1
UA-2017-09-12-000245-a;1
UA-2017-09-12-000245-c;1
UA-2017-09-12-000246-a;1
UA-2017-09-12-000247-c;1
UA-2017-09-12-000250-c;1
UA-2017-09-12-000251-c;1
UA-2017-09-12-000254-a;1
UA-2017-09-12-000256-c;1
UA-2017-09-12-000268-a;1
UA-2017-09-12-000271-c;1
UA-2017-09-12-000274-a;1
UA-2017-09-12-000277-a;1
UA-2017-09-12-000279-c;1
UA-2017-09-12-000281-c;1
UA-2017-09-12-000286-c;1
UA-2017-09-12-000287-a;1
UA-2017-09-12-000297-c;1
UA-2017-09-12-000299-a;1
UA-2017-09-12-000304-a;1
UA-2017-09-12-000307-c;1
UA-2017-09-12-000313-c;1
UA-2017-09-12-000314-a;1
UA-2017-09-12-000316-a;1
UA-2017-09-12-000319-c;1
UA-2017-09-12-000321-c;1
UA-2017-09-12-000325-c;1
UA-2017-09-12-000328-c;1
UA-2017-09-12-000335-a;1
UA-2017-09-12-000341-a;1
UA-2017-09-12-000342-a;1
UA-2017-09-12-000343-a;1
UA-2017-09-12-000354-c;1
UA-2017-09-12-000355-a;1
UA-2017-09-12-000363-c;1
UA-2017-09-12-000367-a;1
UA-2017-09-12-000371-a;1
UA-2017-09-12-000373-a;1
UA-2017-09-12-000375-a;1
UA-2017-09-12-000381-a;1
UA-2017-09-12-000382-a;1
UA-2017-09-12-000395-a;1
UA-2017-09-12-000405-c;1
UA-2017-09-12-000406-a;1
UA-2017-09-12-000409-a;1
UA-2017-09-12-000412-a;1
UA-2017-09-12-000415-c;1
UA-2017-09-12-000416-a;1
